Area,Item,Value,Nutrient nitrogen N (total),Nutrient phosphate P2O5 (total),Nutrient potash K2O (total),Fungicides and Bactericides,Herbicides,Insecticides,Pesticides (total),Rodenticides
Croatia,Rape or colza seed,2.2843e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Raspberries,3.0639000000000004e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Rye,2.6428000000000003e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Sorghum,3.9999e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Sour cherries,5.0701e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Soya beans,1.3752e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Strawberries,8.157899999999999e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Sunflower seed,2.0981999999999997e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Unmanufactured tobacco,1.7108e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Vetches,3.3333000000000003e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,"Walnuts, in shell",8.619e-07,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,Wheat,4.7455e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,"Oilcrops, Cake Equivalent",1.0945e-06,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Croatia,"Oilcrops, Oil Equivalent",4.982e-07,116000.0,49000.0,58000.0,1024.0,1450.0,158.0,2723.0,0.0
Czech_Republic,Apricots,2.6876999999999997e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Asparagus,7.3333e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Barley,3.2934e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Beans, dry",1.4141e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Broad beans and horse beans, dry",1.5577999999999997e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Broad beans and horse beans, green",4.207e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Cauliflowers and broccoli,1.3999000000000001e-05,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Cereals n.e.c.,2.8571e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Cherries,5.9187e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Cucumbers and gherkins,1.05685e-05,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Currants,4.638199999999999e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Flax, raw or retted",1.7842000000000002e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Gooseberries,5.2492e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Grapes,5.9574e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Green garlic,5.1121000000000006e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Hop cones,7.982e-07,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Lettuce and chicory,8.999999999999999e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Linseed,7.527999999999999e-07,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Maize (corn),6.4284999999999995e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Millet,1.2e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Mixed grain,1.8070999999999998e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Oats,2.7108000000000004e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Onions and shallots, dry (excluding dehydrated)",1.40007e-05,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Peaches and nectarines,4.6654e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Pears,9.327e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Peas, dry",2.2248000000000003e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Peas, green",3.3609e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Plums and sloes,8.309100000000001e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Rape or colza seed,2.6075e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Raspberries,2.2934e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Rye,3.4195e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Sour cherries,3.2026e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Soya beans,1.2462999999999998e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Spinach,6.3635999999999995e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Strawberries,4.3825e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Sunflower seed,2.1415e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Tomatoes,1.54565e-05,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Triticale,3.7423e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Vetches,8.332999999999999e-07,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Walnuts, in shell",1.5035e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,Wheat,4.2085e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Fibre Crops, Fibre Equivalent",1.7842000000000002e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Oilcrops, Cake Equivalent",1.3514000000000003e-06,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Czech_Republic,"Oilcrops, Oil Equivalent",8.746e-07,262841.0,43349.0,24533.0,1166.0,2612.0,240.0,4533.0,8.0
Denmark,Apples,1.48898e-05,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Barley,5.3705e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Cauliflowers and broccoli,1.15899e-05,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Cherries,2.5123000000000005e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Currants,2.6810000000000003e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Linseed,5.309e-07,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Oats,5.231100000000001e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Pears,9.0703e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,"Peas, dry",3.8286e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,"Peas, green",4.820399999999999e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Plums and sloes,6e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Rape or colza seed,2.9591999999999996e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Raspberries,2.7781e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Rye,5.196800000000001e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Sour cherries,6.6313e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Strawberries,3.3536999999999998e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Triticale,4.8145e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,Wheat,7.4797000000000006e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,"Oilcrops, Cake Equivalent",1.7059000000000003e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Denmark,"Oilcrops, Oil Equivalent",1.0791e-06,234000.0,36000.0,79000.0,893.0,1933.0,68.0,3174.0,7.0
Estonia,Apples,2.5873e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Barley,2.105e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,"Beans, dry",1.8096e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Carrots and turnips,1.3659000000000001e-05,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Cherries,1.4899e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Currants,1e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,"Flax, raw or retted",5.766e-07,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Gooseberries,1.7113e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Green garlic,1.4035e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Linseed,8.308000000000001e-07,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Mixed grain,1.8968000000000002e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Oats,2.1955e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,"Onions and shallots, dry (excluding dehydrated)",3.245e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,"Peas, dry",1.6822000000000002e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,"Peas, green",1.4210999999999998e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Plums and sloes,1.5689000000000003e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Potatoes,1.52654e-05,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Rape or colza seed,1.3392e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Raspberries,6.207e-07,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Rye,2.1010999999999997e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Strawberries,2.5808e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,Wheat,2.1284999999999996e-06,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,"Fibre Crops, Fibre Equivalent",5.766e-07,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,"Oilcrops, Cake Equivalent",8.029e-07,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Estonia,"Oilcrops, Oil Equivalent",5.084e-07,22390.0,6448.0,6187.0,20.0,285.0,3.0,315.0,0.0
Faeroes,Potatoes,1.3929e-05,184187.0,43206.0,42201.0,1.0,1.0,2.0,20.0,0.0
Finland,Apples,5.432800000000001e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Barley,3.5505999999999995e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Cauliflowers and broccoli,1.13464e-05,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Cereals n.e.c.,2.5999999999999997e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Currants,1.0834999999999999e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Gooseberries,1.6215999999999999e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Green garlic,2.6818e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Lettuce and chicory,1.27637e-05,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Mixed grain,3.0539e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Oats,3.5329e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,"Peas, dry",2.2499999999999996e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,"Peas, green",3.0422e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Rape or colza seed,1.3505000000000002e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Raspberries,1.1931999999999999e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Rye,2.426e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Spinach,1.42222e-05,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Strawberries,2.4581999999999996e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,Wheat,3.6006999999999997e-06,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,"Oilcrops, Cake Equivalent",8.102999999999999e-07,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
Finland,"Oilcrops, Oil Equivalent",5.132000000000001e-07,167000.0,52000.0,80000.0,2639.0,863.0,44.0,3608.0,0.0
France,"Almonds, in shell",1.2639999999999999e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Apricots,8.7238e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Asparagus,2.8483000000000003e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Barley,6.3299999999999995e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Beans, dry",3.0457e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Blueberries,6e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Broad beans and horse beans, dry",3.7672e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Broad beans and horse beans, green",7.4444e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Cauliflowers and broccoli,1.2780799999999998e-05,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Cereals n.e.c.,2.4541e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Cherries,5.5098e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Chestnuts, in shell",1.2932000000000002e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Currants,3.7891000000000003e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Flax, raw or retted",6.8156000000000004e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Grapes,9.016e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Green garlic,7.948e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Hazelnuts, in shell",2.1321999999999993e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Hop cones,2.1405e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Linseed,2.0195999999999997e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Lupins,3.0214000000000004e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Maize (corn),9.0766e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Mixed grain,4.1651e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Oats,4.4225000000000004e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Peas, dry",4.5015e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Peas, green",7.1619e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Plums and sloes,1.05166e-05,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Rape or colza seed,2.9309e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Raspberries,5.476600000000001e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Rye,4.6109999999999996e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Sorghum,6.2275e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Soya beans,2.5875e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Strawberries,1.50608e-05,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Sunflower seed,2.5161e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Triticale,5.161399999999999e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Unmanufactured tobacco,2.6636999999999996e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Walnuts, in shell",1.8166000000000001e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,Wheat,7.1175e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Fibre Crops, Fibre Equivalent",6.8811999999999994e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Oilcrops, Cake Equivalent",1.5521e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
France,"Oilcrops, Oil Equivalent",1.0465999999999999e-06,2316300.0,795000.0,1033500.0,52834.0,30845.0,3103.0,97878.0,1.0
Germany,Apricots,3e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Asparagus,4.38e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Barley,5.855000000000001e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,"Broad beans and horse beans, dry",3.4926999999999996e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Currants,7.1241e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Gooseberries,6.651600000000001e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Grapes,1.34028e-05,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Hop cones,1.5649e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Linseed,8.867999999999999e-07,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Maize (corn),9.2119e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Mixed grain,4.5664e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Oats,4.587e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Peaches and nectarines,5e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,"Peas, dry",2.8934000000000005e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,"Peas, green",4.6471e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Plums and sloes,1.11667e-05,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Rape or colza seed,3.3261999999999996e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Raspberries,6.1439e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Rye,4.929600000000001e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Soya beans,2e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Spinach,1.56977e-05,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Strawberries,1.0758899999999998e-05,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Sunflower seed,2.4757999999999997e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Triticale,5.6055e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Unmanufactured tobacco,2.4005999999999995e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,"Walnuts, in shell",3.0333000000000002e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,Wheat,7.2826e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,"Oilcrops, Cake Equivalent",1.8445e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Germany,"Oilcrops, Oil Equivalent",1.1704e-06,1847507.0,351317.0,543952.0,9641.0,16611.0,1415.0,35273.0,114.0
Greece,"Almonds, in shell",2.2779000000000002e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Apricots,1.54119e-05,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Asparagus,4.0396e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Barley,2.4166999999999997e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Beans, dry",1.9565999999999996e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Broad beans and horse beans, dry",1.9231e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Broad beans and horse beans, green",6.923100000000001e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Cherries,6.2433e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Chestnuts, in shell",1.8326e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Grapes,7.9361e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Green garlic,7.9219e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Hazelnuts, in shell",1.846e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Lupins,1.8060999999999997e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Maize (corn),9.6708e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Mixed grain,1.8303e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Oats,1.9552000000000004e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Peas, dry",3.6866999999999998e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Peas, green",6.4116e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Plums and sloes,7.1799000000000005e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Pumpkins, squash and gourds",1.6332e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Rape or colza seed,1.9590999999999996e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Rye,1.9437e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Sorghum,2.1021e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Sour cherries,1.54987e-05,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Soya beans,1.7429e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Spinach,1.2835899999999999e-05,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Sunflower seed,1.3334999999999998e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Unmanufactured tobacco,2.2314e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Vetches,1.9499e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Walnuts, in shell",3.0815e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,Wheat,2.6666e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Fibre Crops, Fibre Equivalent",1.1256e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Oilcrops, Cake Equivalent",1.0149999999999998e-06,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Greece,"Oilcrops, Oil Equivalent",5.737999999999999e-07,285000.0,113000.0,58000.0,4676.0,2331.0,2864.0,10627.0,11.0
Hungary,"Almonds, in shell",7.556e-07,320000.0,45000.0,52024.0,1492.0,2161.0,388.0,4151.0,4.0
Hungary,Apricots,2.2774e-06,320000.0,45000.0,52024.0,1492.0,2161.0,388.0,4151.0,4.0
